DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2021-03-11                12:04:28.095              69.50310295               1668.074471               70.50310295               1615464268.095            0                         963                       4.9995755361E+01          7.9775016785E+01          4.5001731873E+01          3.6937500000E+01          4.4825920105E+01          0.0000000000E+00          3.1745154336E+04          0.0000000000E+00          9.7117606131E+03          -4.6211732193E+00         -1.0145895625E+02         1.8750555355E+00          0.0000000000E+00          4.7299063563E+01          1.2080926485E+01          8.7122886794E-01          
2021-03-11                12:04:29.607              69.50312045               1668.074891               70.50312045               1615464269.607            0                         963                       4.9996360524E+01          8.0093929545E+01          4.5001896261E+01          3.6937500000E+01          4.4826125590E+01          0.0000000000E+00          3.1742271771E+04          0.0000000000E+00          9.7176438975E+03          -5.4133719348E+00         -1.0321624535E+02         2.4574796987E+00          0.0000000000E+00          4.6392765806E+01          1.3005812821E+01          9.0237673139E-01          
2021-03-11                12:04:31.131              69.50313810               1668.075314               70.50313810               1615464271.132            0                         963                       5.0003615061E+01          8.0248649597E+01          4.5001976013E+01          3.6937500000E+01          4.4826225281E+01          0.0000000000E+00          3.1746386719E+04          0.0000000000E+00          9.7199327901E+03          -4.8746378120E+00         -1.0166854860E+02         1.6559213734E+00          0.0000000000E+00          4.7044992223E+01          1.4996221914E+01          9.3817482905E-01          
2021-03-11                12:04:32.647              69.50315564               1668.075735               70.50315564               1615464272.647            0                         963                       5.0003738098E+01          8.0248649597E+01          4.5001976013E+01          3.6953750000E+01          4.4826225281E+01          0.0000000000E+00          3.1748887617E+04          0.0000000000E+00          9.7120964108E+03          -4.0975907613E+00         -1.0052011226E+02         2.2240887460E+00          0.0000000000E+00          4.8059291945E+01          1.2947816507E+01          8.0912520584E-01          
2021-03-11                12:04:34.151              69.50317306               1668.076153               70.50317306               1615464274.152            0                         963                       5.0005068970E+01          8.0248649597E+01          4.5001976013E+01          3.6963750000E+01          4.4826225281E+01          0.0000000000E+00          3.1753463477E+04          0.0000000000E+00          9.7190681247E+03          -4.8458962117E+00         -9.9236002315E+01         3.3493058055E+00          0.0000000000E+00          4.5938092621E+01          1.5392675169E+01          7.7283524675E-01          
2021-03-11                12:04:35.654              69.50319045               1668.076571               70.50319045               1615464275.655            0                         963                       5.0004892578E+01          8.0808759460E+01          4.5002100118E+01          3.6937500000E+01          4.4826473490E+01          0.0000000000E+00          3.1757800208E+04          0.0000000000E+00          9.7177388069E+03          -5.0643738934E+00         -9.9744940867E+01         2.4075489400E+00          0.0000000000E+00          4.6882890865E+01          1.4918970157E+01          9.7850197999E-01          
2021-03-11                12:04:37.167              69.50320796               1668.076991               70.50320796               1615464277.168            0                         963                       5.0002531026E+01          8.0937309265E+01          4.5002128601E+01          3.6937500000E+01          4.4826530457E+01          0.0000000000E+00          3.1759737396E+04          0.0000000000E+00          9.7193974745E+03          -4.7913066132E+00         -1.0311884493E+02         1.1292664149E+00          0.0000000000E+00          4.7791306095E+01          1.2928879545E+01          8.1871568115E-01          
2021-03-11                12:04:38.674              69.50322539               1668.077409               70.50322539               1615464278.674            0                         963                       5.0002463023E+01          8.0937309265E+01          4.5002128601E+01          3.6979166667E+01          4.4826530457E+01          0.0000000000E+00          3.1760276042E+04          0.0000000000E+00          9.7172521860E+03          -4.6225373236E+00         -1.0154637736E+02         2.8986542905E+00          0.0000000000E+00          4.8372404522E+01          1.0143950718E+01          8.4130128402E-01          
2021-03-11                12:04:40.203              69.50324309               1668.077834               70.50324309               1615464280.203            0                         963                       4.9998763072E+01          8.1114260356E+01          4.5002128601E+01          3.7000000000E+01          4.4826472677E+01          0.0000000000E+00          3.1758780729E+04          0.0000000000E+00          9.7205546075E+03          -5.0086571829E+00         -1.0601972622E+02         3.2852819114E-01          0.0000000000E+00          4.8395774521E+01          1.2291189686E+01          7.8784824821E-01          
2021-03-11                12:04:41.752              69.50326102               1668.078264               70.50326102               1615464281.752            0                         963                       5.0000764872E+01          8.1124229431E+01          4.5002128601E+01          3.7000000000E+01          4.4826469421E+01          0.0000000000E+00          3.1760483958E+04          0.0000000000E+00          9.7223376270E+03          -5.9001102386E+00         -1.0231056561E+02         2.0339869877E+00          0.0000000000E+00          4.7633040064E+01          1.4027877304E+01          9.1104623892E-01          
