DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2021-03-11                13:04:34.223              69.54484056               1669.076173               70.54484056               1615467874.224            0                         963                       4.9911803614E+01          7.9671491191E+01          4.4999507345E+01          3.7500000000E+01          4.4824275411E+01          0.0000000000E+00          2.6469722279E+04          0.0000000000E+00          8.4113962637E+03          -1.5612398377E+01         -1.1176602781E+02         1.3810106828E+00          0.0000000000E+00          4.1664904603E+01          1.5388046132E+01          5.2691212910E-01          
2021-03-11                13:04:35.076              69.54485043               1669.076410               70.54485043               1615467875.077            0                         963                       4.9911872101E+01          7.9683036804E+01          4.4999534607E+01          3.7500000000E+01          4.4824302673E+01          0.0000000000E+00          2.6439049375E+04          0.0000000000E+00          8.4308269831E+03          -1.5719374987E+01         -1.1345145113E+02         1.2672323927E+00          0.0000000000E+00          4.0840108593E+01          1.5416588160E+01          6.4969781212E-01          
2021-03-11                13:04:35.936              69.54486037               1669.076649               70.54486037               1615467875.936            0                         963                       4.9911328506E+01          7.9683036804E+01          4.4999534607E+01          3.7500000000E+01          4.4824302673E+01          0.0000000000E+00          2.6391140104E+04          0.0000000000E+00          8.4460185122E+03          -1.5232171733E+01         -1.1327108901E+02         1.4070976817E+00          0.0000000000E+00          3.9817688490E+01          1.6612669597E+01          6.0834198279E-01          
2021-03-11                13:04:36.795              69.54487031               1669.076888               70.54487031               1615467876.795            0                         963                       4.9908107605E+01          7.9683036804E+01          4.4999534607E+01          3.7522500000E+01          4.4824302673E+01          0.0000000000E+00          2.6356670000E+04          0.0000000000E+00          8.4684976560E+03          -1.5465131980E+01         -1.1188834613E+02         6.8038679723E-01          0.0000000000E+00          4.0562764425E+01          1.5877505475E+01          5.2733866088E-01          
2021-03-11                13:04:37.648              69.54488020               1669.077125               70.54488020               1615467877.649            0                         963                       4.9904065247E+01          7.9683036804E+01          4.4999534607E+01          3.7562500000E+01          4.4824302673E+01          0.0000000000E+00          2.6320880039E+04          0.0000000000E+00          8.4872126935E+03          -1.5645359716E+01         -1.1234174699E+02         2.3548565975E+00          0.0000000000E+00          4.0336445697E+01          1.5299170977E+01          7.6962372037E-01          
2021-03-11                13:04:38.502              69.54489007               1669.077362               70.54489007               1615467878.502            0                         963                       4.9904319763E+01          7.9683036804E+01          4.4999534607E+01          3.7562500000E+01          4.4824302673E+01          0.0000000000E+00          2.6268423828E+04          0.0000000000E+00          8.5060004063E+03          -1.5646719303E+01         -1.1278075683E+02         2.8710616974E+00          0.0000000000E+00          4.0656227176E+01          1.5956257921E+01          4.7414731423E-01          
2021-03-11                13:04:39.355              69.54489994               1669.077599               70.54489994               1615467879.355            0                         963                       4.9903071391E+01          7.9682484639E+01          4.4999534607E+01          3.7562500000E+01          4.4824158630E+01          0.0000000000E+00          2.6229556042E+04          0.0000000000E+00          8.5235589464E+03          -1.5637439744E+01         -1.1489220926E+02         2.1482069220E+00          0.0000000000E+00          4.0686693683E+01          1.7899556369E+01          5.6159167752E-01          
2021-03-11                13:04:40.209              69.54490983               1669.077836               70.54490983               1615467880.209            0                         963                       4.9913980484E+01          7.9682334900E+01          4.4999534607E+01          3.7562500000E+01          4.4824119568E+01          0.0000000000E+00          2.6199550781E+04          0.0000000000E+00          8.5481930471E+03          -1.5989106692E+01         -1.1453958956E+02         1.6157073878E+00          0.0000000000E+00          4.1639452235E+01          1.6458350704E+01          5.4269701013E-01          
2021-03-11                13:04:41.066              69.54491976               1669.078074               70.54491976               1615467881.067            0                         963                       4.9927828217E+01          7.9682334900E+01          4.4999534607E+01          3.7562500000E+01          4.4824119568E+01          0.0000000000E+00          2.6173188281E+04          0.0000000000E+00          8.5674427924E+03          -1.5773478141E+01         -1.1227385365E+02         9.2855992931E-01          0.0000000000E+00          4.1416979315E+01          1.6249689650E+01          5.9197470270E-01          
2021-03-11                13:04:41.924              69.54492969               1669.078312               70.54492969               1615467881.925            0                         963                       4.9936061859E+01          7.9682334900E+01          4.4999534607E+01          3.7562500000E+01          4.4824119568E+01          0.0000000000E+00          2.6151345703E+04          0.0000000000E+00          8.5910776134E+03          -1.6238679144E+01         -1.1242671779E+02         9.9989711485E-01          0.0000000000E+00          4.1046813699E+01          1.5878590664E+01          7.3993376702E-01          
