DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2021-03-11                17:05:08.403              69.71190281               1673.085668               70.71190281               1615482308.403            2                         963                       4.9999410019E+01          7.9992729187E+01          4.5000236511E+01          3.7273750000E+01          4.4825248718E+01          0.0000000000E+00          3.1207435898E+04          0.0000000000E+00          4.0079987466E+02          -2.6114713597E+01         -1.1307983452E+02         4.3473632844E-02          0.0000000000E+00          7.7397095949E+00          8.1334441030E-01          2.7114390710E-01          
2021-03-11                17:05:09.256              69.71191269               1673.085904               70.71191269               1615482309.256            2                         963                       4.9997680664E+01          7.9992729187E+01          4.5000236511E+01          3.7250000000E+01          4.4825248718E+01          0.0000000000E+00          3.1206240234E+04          0.0000000000E+00          4.0084759946E+02          -2.2110912348E+01         -8.4509681886E+01         -1.4691290720E+00         0.0000000000E+00          8.0503666270E+00          8.7690574831E-01          2.1364355884E-01          
2021-03-11                17:05:10.122              69.71192272               1673.086145               70.71192272               1615482310.123            2                         963                       4.9999338531E+01          7.9993354594E+01          4.5000128682E+01          3.7250000000E+01          4.4825248718E+01          0.0000000000E+00          3.1206677760E+04          0.0000000000E+00          4.0194087249E+02          -2.6014274709E+01         -1.0292424335E+02         -1.2573150726E+00         0.0000000000E+00          8.0441020873E+00          2.2699232441E+00          2.2822778079E-01          
2021-03-11                17:05:10.986              69.71193271               1673.086385               70.71193271               1615482310.986            2                         963                       4.9999783325E+01          7.9993614197E+01          4.5000083923E+01          3.7250000000E+01          4.4825248718E+01          0.0000000000E+00          3.1206755391E+04          0.0000000000E+00          4.0328455638E+02          -3.3402122702E+01         -8.1980424223E+01         1.8854205171E-01          0.0000000000E+00          7.8460607647E+00          8.9329127998E-01          2.1449625482E-01          
2021-03-11                17:05:11.844              69.71194264               1673.086623               70.71194264               1615482311.844            2                         963                       5.0000253728E+01          7.9993614197E+01          4.5000083923E+01          3.7250000000E+01          4.4825248718E+01          0.0000000000E+00          3.1206973385E+04          0.0000000000E+00          4.0226872093E+02          -2.7447803385E+01         -1.0474690029E+02         -7.1908328974E-01         0.0000000000E+00          8.1696683036E+00          1.8514818836E+00          2.8658264609E-01          
2021-03-11                17:05:12.697              69.71195252               1673.086861               70.71195252               1615482312.698            2                         963                       4.9997652359E+01          7.9993614197E+01          4.5000083923E+01          3.7250000000E+01          4.4825248718E+01          0.0000000000E+00          3.1205178203E+04          0.0000000000E+00          4.0234212312E+02          -2.8399339744E+01         -7.3579587873E+01         2.4744274302E-02          0.0000000000E+00          7.6957928423E+00          2.3534232389E+00          2.2468862959E-01          
2021-03-11                17:05:13.552              69.71196241               1673.087098               70.71196241               1615482313.552            2                         963                       4.9998676987E+01          7.9993614197E+01          4.5000083923E+01          3.7250000000E+01          4.4825248718E+01          0.0000000000E+00          3.1204714870E+04          0.0000000000E+00          4.0274885739E+02          -3.2910162400E+01         -9.5227725502E+01         1.1578013339E+00          0.0000000000E+00          7.5173658221E+00          1.1219476394E+00          3.1251132308E-01          
2021-03-11                17:05:14.404              69.71197228               1673.087335               70.71197228               1615482314.405            2                         963                       4.9998471959E+01          7.9993147278E+01          4.5000153097E+01          3.7250000000E+01          4.4825248718E+01          0.0000000000E+00          3.1203978451E+04          0.0000000000E+00          4.0121795717E+02          -2.9051113507E+01         -8.3071791374E+01         4.1134332156E-01          0.0000000000E+00          7.4088240564E+00          9.0575476974E-01          1.6211424704E-01          
2021-03-11                17:05:15.259              69.71198216               1673.087572               70.71198216               1615482315.259            2                         963                       4.9998300654E+01          7.9992790222E+01          4.5000205994E+01          3.7250000000E+01          4.4825248718E+01          0.0000000000E+00          3.1203408034E+04          0.0000000000E+00          4.0148435213E+02          -2.9913622797E+01         -8.4314988234E+01         -2.4967535557E-01         0.0000000000E+00          7.9864738559E+00          1.4508975760E+00          1.7330092539E-01          
2021-03-11                17:05:16.111              69.71199204               1673.087809               70.71199204               1615482316.112            2                         963                       4.9999011663E+01          7.9992790222E+01          4.5000205994E+01          3.7250000000E+01          4.4825248718E+01          0.0000000000E+00          3.1203509440E+04          0.0000000000E+00          4.0111104972E+02          -2.7579151761E+01         -8.3944399784E+01         5.8000823397E-02          0.0000000000E+00          7.5459313420E+00          1.3571758080E+00          2.4049500434E-01          
2021-03-11                17:05:16.964              69.71200191               1673.088046               70.71200191               1615482316.965            2                         963                       5.0002372742E+01          7.9992790222E+01          4.5000205994E+01          3.7250000000E+01          4.4825248718E+01          0.0000000000E+00          3.1206371094E+04          0.0000000000E+00          4.0033202983E+02          -2.7830952140E+01         -6.2538039981E+01         9.6026580128E-01          0.0000000000E+00          7.6211072263E+00          1.1443514934E+00          1.8978437577E-01          
2021-03-11                17:05:17.819              69.71201179               1673.088283               70.71201179               1615482317.819            2                         963                       5.0001773682E+01          7.9992790222E+01          4.5000205994E+01          3.7250000000E+01          4.4825248718E+01          0.0000000000E+00          3.1206161875E+04          0.0000000000E+00          4.0151424856E+02          -2.6866046479E+01         -1.3172228070E+02         -2.9618657677E-02         0.0000000000E+00          7.5460851871E+00          1.6325782735E+00          1.7666733998E-01          
2021-03-11                17:05:18.671              69.71202167               1673.088520               70.71202167               1615482318.672            2                         963                       5.0004113363E+01          7.9992790222E+01          4.5000205994E+01          3.7250000000E+01          4.4825248718E+01          0.0000000000E+00          3.1208384349E+04          0.0000000000E+00          3.9957936632E+02          -2.8478268202E+01         -9.6175028431E+01         8.8348598944E-01          0.0000000000E+00          7.6621520349E+00          8.5630513075E-01          2.2134987581E-01          
2021-03-11                17:05:19.526              69.71203155               1673.088757               70.71203155               1615482319.526            2                         963                       5.0003282674E+01          7.9992843119E+01          4.5000201925E+01          3.7250000000E+01          4.4825242615E+01          0.0000000000E+00          3.1208477604E+04          0.0000000000E+00          4.0238316183E+02          -3.0579998521E+01         -1.1178623263E+02         -7.7836532607E-03         0.0000000000E+00          7.7553800277E+00          1.4509652324E+00          2.5857133368E-01          
2021-03-11                17:05:20.378              69.71204142               1673.088994               70.71204142               1615482320.379            2                         963                       5.0002510071E+01          7.9993583679E+01          4.5000144958E+01          3.7250000000E+01          4.4825157166E+01          0.0000000000E+00          3.1209449219E+04          0.0000000000E+00          4.0020820480E+02          -2.5162972616E+01         -1.0534300281E+02         -2.5051189884E-01         0.0000000000E+00          7.8766077342E+00          1.6317933383E+00          2.6693197048E-01          
2021-03-11                17:05:21.233              69.71205131               1673.089231               70.71205131               1615482321.233            2                         963                       4.9997637685E+01          7.9993583679E+01          4.5000144958E+01          3.7250000000E+01          4.4825157166E+01          0.0000000000E+00          3.1206243346E+04          0.0000000000E+00          3.9804599320E+02          -2.1598457480E+01         -9.2787907000E+01         -4.7749942522E-01         0.0000000000E+00          8.1736680048E+00          1.7696782302E+00          2.3728143691E-01          
2021-03-11                17:05:22.085              69.71206118               1673.089468               70.71206118               1615482322.086            2                         963                       4.9997207235E+01          7.9993583679E+01          4.5000144958E+01          3.7250000000E+01          4.4825157166E+01          0.0000000000E+00          3.1205313203E+04          0.0000000000E+00          4.0118426286E+02          -2.5182777729E+01         -8.8446879060E+01         -5.3391920165E-01         0.0000000000E+00          7.5876165738E+00          2.9461452150E+00          2.0818682137E-01          
2021-03-11                17:05:22.944              69.71207112               1673.089707               70.71207112               1615482322.945            2                         963                       4.9998217138E+01          7.9993583679E+01          4.5000144958E+01          3.7264583333E+01          4.4825157166E+01          0.0000000000E+00          3.1205129102E+04          0.0000000000E+00          4.0113530038E+02          -3.0617108007E+01         -1.0379700327E+02         9.9681343866E-01          0.0000000000E+00          7.4447255624E+00          3.2369537293E+00          3.1678366298E-01          
2021-03-11                17:05:23.799              69.71208101               1673.089944               70.71208101               1615482323.799            2                         963                       4.9998851776E+01          7.9993583679E+01          4.5000144958E+01          3.7312500000E+01          4.4825157166E+01          0.0000000000E+00          3.1204828125E+04          0.0000000000E+00          4.0025770219E+02          -2.5114437144E+01         -9.6743809803E+01         -7.4693109193E-02         0.0000000000E+00          7.6807897661E+00          1.2752572301E+00          3.1337314584E-01          
2021-03-11                17:05:24.651              69.71209088               1673.090181               70.71209088               1615482324.652            2                         963                       5.0001466319E+01          7.9993583679E+01          4.5000144958E+01          3.7312500000E+01          4.4825157166E+01          0.0000000000E+00          3.1206055833E+04          0.0000000000E+00          3.9897471163E+02          -2.2589794837E+01         -1.0200172838E+02         -1.5681907785E-01         0.0000000000E+00          7.7063801174E+00          1.0193147702E+00          2.5856654029E-01          
2021-03-11                17:05:25.505              69.71210075               1673.090418               70.71210075               1615482325.505            2                         963                       5.0002208939E+01          7.9994743347E+01          4.5000144958E+01          3.7312500000E+01          4.4825116475E+01          0.0000000000E+00          3.1205874115E+04          0.0000000000E+00          3.9998052121E+02          -3.1970487760E+01         -9.8914629596E+01         4.9956511108E-01          0.0000000000E+00          7.4196330192E+00          1.1043263159E+00          2.4727281843E-01          
2021-03-11                17:05:26.358              69.71211064               1673.090655               70.71211064               1615482326.359            2                         963                       5.0001219254E+01          7.9995323181E+01          4.5000144958E+01          3.7312500000E+01          4.4825096130E+01          0.0000000000E+00          3.1205530000E+04          0.0000000000E+00          4.0066377103E+02          -2.8312901799E+01         -8.1237204559E+01         -9.1041674938E-02         0.0000000000E+00          7.8139766849E+00          1.9177207748E+00          2.1437562856E-01          
2021-03-11                17:05:27.211              69.71212051               1673.090892               70.71212051               1615482327.212            2                         963                       5.0002830658E+01          7.9995323181E+01          4.5000144958E+01          3.7312500000E+01          4.4825096130E+01          0.0000000000E+00          3.1207566146E+04          0.0000000000E+00          4.0080098933E+02          -2.8135409737E+01         -7.7190379174E+01         1.1510370089E-01          0.0000000000E+00          7.6829761038E+00          2.8645320344E+00          2.2679926942E-01          
2021-03-11                17:05:28.065              69.71213039               1673.091129               70.71213039               1615482328.066            2                         963                       5.0001778641E+01          7.9995323181E+01          4.5000144958E+01          3.7312500000E+01          4.4825096130E+01          0.0000000000E+00          3.1207484727E+04          0.0000000000E+00          4.0143908646E+02          -2.8908787051E+01         -9.0072382027E+01         -2.9872805547E-01         0.0000000000E+00          7.8896502811E+00          1.6646382986E+00          2.4729412913E-01          
2021-03-11                17:05:28.918              69.71214027               1673.091366               70.71214027               1615482328.919            2                         963                       5.0001343943E+01          7.9995323181E+01          4.5000144958E+01          3.7312500000E+01          4.4825096130E+01          0.0000000000E+00          3.1208575677E+04          0.0000000000E+00          4.0108438710E+02          -3.2259923985E+01         -5.7707869508E+01         9.0256227207E-01          0.0000000000E+00          7.4181937302E+00          1.8063383134E+00          1.8391816656E-01          
2021-03-11                17:05:29.773              69.71215015               1673.091604               70.71215015               1615482329.773            2                         963                       5.0001046702E+01          7.9995230408E+01          4.5000067647E+01          3.7280833333E+01          4.4825157979E+01          0.0000000000E+00          3.1209201146E+04          0.0000000000E+00          3.9943632969E+02          -2.5456818805E+01         -8.5268967554E+01         -5.7422007456E-01         0.0000000000E+00          7.8564322592E+00          1.4450860160E+00          3.5425534839E-01          
2021-03-11                17:05:30.625              69.71216002               1673.091841               70.71216002               1615482330.626            2                         963                       5.0000823924E+01          7.9995140076E+01          4.4999992371E+01          3.7250000000E+01          4.4825218201E+01          0.0000000000E+00          3.1209672370E+04          0.0000000000E+00          4.0027656637E+02          -2.6394817217E+01         -1.2815735320E+02         -4.1754434158E-01         0.0000000000E+00          8.1150715484E+00          2.2326463728E+00          1.9645787421E-01          
2021-03-11                17:05:31.480              69.71216991               1673.092078               70.71216991               1615482331.480            2                         963                       5.0000831451E+01          7.9995140076E+01          4.4999992371E+01          3.7250000000E+01          4.4825218201E+01          0.0000000000E+00          3.1210358724E+04          0.0000000000E+00          4.0113717201E+02          -2.8811618000E+01         -5.4415830201E+01         2.7190518826E-01          0.0000000000E+00          7.3949709337E+00          1.4496738738E+00          2.7358238962E-01          
2021-03-11                17:05:32.332              69.71217978               1673.092315               70.71217978               1615482332.333            2                         963                       5.0000001628E+01          7.9995140076E+01          4.4999992371E+01          3.7250000000E+01          4.4825218201E+01          0.0000000000E+00          3.1210632031E+04          0.0000000000E+00          3.9872079581E+02          -2.5130804150E+01         -1.2861477420E+02         -4.2788204844E-01         0.0000000000E+00          7.9121919970E+00          2.4905874950E+00          2.1105596053E-01          
2021-03-11                17:05:33.186              69.71218965               1673.092552               70.71218965               1615482333.186            2                         963                       4.9998375931E+01          7.9995140076E+01          4.4999992371E+01          3.7250000000E+01          4.4825218201E+01          0.0000000000E+00          3.1209673906E+04          0.0000000000E+00          3.9941945190E+02          -2.4904942559E+01         -8.0177197639E+01         -1.1168253432E+00         0.0000000000E+00          8.1501485133E+00          1.1309975936E+00          2.7411471389E-01          
2021-03-11                17:05:34.040              69.71219955               1673.092789               70.71219955               1615482334.041            2                         963                       5.0002162933E+01          7.9995140076E+01          4.4999992371E+01          3.7250000000E+01          4.4825218201E+01          0.0000000000E+00          3.1212261719E+04          0.0000000000E+00          3.9755214175E+02          -2.3616781216E+01         -1.1698416452E+02         4.1517010152E-01          0.0000000000E+00          7.7284850183E+00          1.5417054521E+00          2.7314355600E-01          
2021-03-11                17:05:34.900              69.71220949               1673.093028               70.71220949               1615482334.900            2                         963                       5.0001738892E+01          7.9996438904E+01          4.4999946798E+01          3.7265833333E+01          4.4825172628E+01          0.0000000000E+00          3.1212833698E+04          0.0000000000E+00          3.9929856386E+02          -3.2413043957E+01         -6.7522013908E+01         3.6981480979E-01          0.0000000000E+00          7.7727050889E+00          5.8149354618E-01          2.1696451981E-01          
2021-03-11                17:05:35.757              69.71221942               1673.093266               70.71221942               1615482335.758            2                         963                       4.9998645782E+01          7.9996879578E+01          4.4999931335E+01          3.7250000000E+01          4.4825157166E+01          0.0000000000E+00          3.1211187500E+04          0.0000000000E+00          4.0041383463E+02          -3.1498014367E+01         -8.2611725195E+01         1.2007606174E+00          0.0000000000E+00          7.4473021783E+00          2.4543117642E+00          3.5654130010E-01          
2021-03-11                17:05:36.611              69.71222929               1673.093503               70.71222929               1615482336.611            2                         963                       4.9999163946E+01          7.9996879578E+01          4.4999931335E+01          3.7302083333E+01          4.4825157166E+01          0.0000000000E+00          3.1211407227E+04          0.0000000000E+00          4.0027116619E+02          -3.0471423482E+01         -9.4542334426E+01         8.3719485693E-02          0.0000000000E+00          7.8610376287E+00          2.2386516768E+00          2.5955379564E-01          
2021-03-11                17:05:37.469              69.71223922               1673.093741               70.71223922               1615482337.469            2                         963                       4.9997417857E+01          7.9996879578E+01          4.4999931335E+01          3.7312500000E+01          4.4825157166E+01          0.0000000000E+00          3.1210412292E+04          0.0000000000E+00          4.0071570993E+02          -2.7944426393E+01         -8.0113458495E+01         -4.4457441345E-01         0.0000000000E+00          7.8495447845E+00          1.4163193169E+00          2.7069196740E-01          
2021-03-11                17:05:38.339              69.71224931               1673.093983               70.71224931               1615482338.340            2                         963                       4.9996551971E+01          7.9996879578E+01          4.4999931335E+01          3.7312500000E+01          4.4825157166E+01          0.0000000000E+00          3.1209570833E+04          0.0000000000E+00          3.9838285428E+02          -2.4722176047E+01         -8.7592987820E+01         1.0531826385E+00          0.0000000000E+00          7.4459642004E+00          2.6281602347E+00          1.3116137613E-01          
2021-03-11                17:05:39.198              69.71225925               1673.094222               70.71225925               1615482339.199            2                         963                       4.9998134664E+01          7.9996900330E+01          4.4999930929E+01          3.7312500000E+01          4.4825157979E+01          0.0000000000E+00          3.1209598177E+04          0.0000000000E+00          4.0002939609E+02          -2.8749410546E+01         -8.1456233263E+01         3.0387246438E-01          0.0000000000E+00          7.9100216082E+00          1.8735427961E+00          1.7194779128E-01          
2021-03-11                17:05:40.053              69.71226914               1673.094459               70.71226914               1615482340.054            2                         963                       4.9996162415E+01          7.9998435974E+01          4.4999900818E+01          3.7312500000E+01          4.4825218201E+01          0.0000000000E+00          3.1208046875E+04          0.0000000000E+00          3.9849721180E+02          -2.3465912983E+01         -1.2817142856E+02         -1.3656633780E-01         0.0000000000E+00          7.9614411732E+00          2.1071886102E+00          2.0375494011E-01          
2021-03-11                17:05:40.910              69.71227905               1673.094697               70.71227905               1615482340.910            2                         963                       5.0002283223E+01          7.9998435974E+01          4.4999900818E+01          3.7312500000E+01          4.4825218201E+01          0.0000000000E+00          3.1211096224E+04          0.0000000000E+00          3.9882009520E+02          -2.4883496629E+01         -1.1557831492E+02         -2.6749843791E-02         0.0000000000E+00          7.8799948629E+00          1.6638858144E+00          2.7002039863E-01          
2021-03-11                17:05:41.766              69.71228896               1673.094935               70.71228896               1615482341.766            2                         963                       5.0003240280E+01          7.9998435974E+01          4.4999900818E+01          3.7283750000E+01          4.4825218201E+01          0.0000000000E+00          3.1212073008E+04          0.0000000000E+00          3.9889584069E+02          -2.7402919660E+01         -9.5260071651E+01         4.0518606917E-01          0.0000000000E+00          7.3780563050E+00          1.3092167918E+00          2.8785242251E-01          
2021-03-11                17:05:42.619              69.71229884               1673.095172               70.71229884               1615482342.620            2                         963                       5.0001055374E+01          7.9998435974E+01          4.4999900818E+01          3.7250000000E+01          4.4825218201E+01          0.0000000000E+00          3.1211758008E+04          0.0000000000E+00          3.9794866308E+02          -2.5994958064E+01         -8.9501170764E+01         1.9503631984E-01          0.0000000000E+00          7.9581019078E+00          2.6034007530E-01          2.4367502585E-01          
2021-03-11                17:05:43.473              69.71230872               1673.095409               70.71230872               1615482343.473            2                         963                       4.9999265671E+01          7.9998435974E+01          4.4999900818E+01          3.7250000000E+01          4.4825218201E+01          0.0000000000E+00          3.1211924805E+04          0.0000000000E+00          4.0272412926E+02          -3.4128391958E+01         -7.3908450581E+01         -5.2677385760E-01         0.0000000000E+00          7.5698215020E+00          3.0151991984E+00          2.3460832084E-01          
2021-03-11                17:05:44.325              69.71231859               1673.095646               70.71231859               1615482344.326            2                         963                       5.0000048955E+01          7.9998120422E+01          4.4999934387E+01          3.7250000000E+01          4.4825177917E+01          0.0000000000E+00          3.1212853932E+04          0.0000000000E+00          4.0082490379E+02          -2.8731023582E+01         -7.9115929354E+01         -6.8065233579E-01         0.0000000000E+00          7.8067852055E+00          3.0571689613E+00          2.8745564308E-01          
2021-03-11                17:05:45.184              69.71232852               1673.095884               70.71232852               1615482345.184            2                         963                       5.0001665802E+01          7.9997001648E+01          4.5000053406E+01          3.7250000000E+01          4.4825035095E+01          0.0000000000E+00          3.1214306563E+04          0.0000000000E+00          3.9986121558E+02          -2.5892316017E+01         -1.1044879614E+02         2.4241265056E-01          0.0000000000E+00          7.3711379738E+00          1.7244932348E+00          2.2729158891E-01          
2021-03-11                17:05:46.039              69.71233841               1673.096122               70.71233841               1615482346.039            2                         963                       5.0001477915E+01          7.9997001648E+01          4.5000053406E+01          3.7250000000E+01          4.4825035095E+01          0.0000000000E+00          3.1214747865E+04          0.0000000000E+00          3.9958898902E+02          -2.8548875110E+01         -8.4630918262E+01         -8.7642512466E-01         0.0000000000E+00          8.0340095380E+00          4.5902576851E-01          2.5012514595E-01          
2021-03-11                17:05:46.891              69.71234829               1673.096359               70.71234829               1615482346.892            2                         963                       4.9999007517E+01          7.9997001648E+01          4.5000053406E+01          3.7250000000E+01          4.4825035095E+01          0.0000000000E+00          3.1214266250E+04          0.0000000000E+00          4.0129761967E+02          -3.5758805852E+01         -9.4224982784E+01         9.2236485805E-01          0.0000000000E+00          7.3149560838E+00          1.4408926222E+00          2.2300084516E-01          
2021-03-11                17:05:47.746              69.71235817               1673.096596               70.71235817               1615482347.746            2                         963                       4.9999679565E+01          7.9997001648E+01          4.5000053406E+01          3.7250000000E+01          4.4825035095E+01          0.0000000000E+00          3.1214431641E+04          0.0000000000E+00          4.0037069473E+02          -3.2576887528E+01         -7.6892262698E+01         -1.7370716184E-01         0.0000000000E+00          7.6459804679E+00          9.2798848974E-01          3.1934940591E-01          
2021-03-11                17:05:48.598              69.71236804               1673.096833               70.71236804               1615482348.599            2                         963                       4.9999577942E+01          7.9997001648E+01          4.5000053406E+01          3.7250000000E+01          4.4825035095E+01          0.0000000000E+00          3.1214167148E+04          0.0000000000E+00          4.0055859223E+02          -3.1996024226E+01         -1.1150021496E+02         -4.7017910327E-01         0.0000000000E+00          7.6495488556E+00          2.6573235481E+00          2.2501533316E-01          
2021-03-11                17:05:49.453              69.71237793               1673.097070               70.71237793               1615482349.453            2                         963                       5.0000589828E+01          7.9997170105E+01          4.4999955139E+01          3.7250000000E+01          4.4824992981E+01          0.0000000000E+00          3.1214734570E+04          0.0000000000E+00          3.9964779039E+02          -3.1898940087E+01         -8.3049583734E+01         8.0950976528E-01          0.0000000000E+00          7.6887298069E+00          7.5274336924E-01          2.5448951925E-01          
2021-03-11                17:05:50.305              69.71238780               1673.097307               70.71238780               1615482350.306            2                         963                       4.9998794505E+01          7.9997367859E+01          4.4999839783E+01          3.7250000000E+01          4.4824943542E+01          0.0000000000E+00          3.1213913763E+04          0.0000000000E+00          4.0075281757E+02          -3.1501071347E+01         -8.6468392219E+01         1.6325018439E-01          0.0000000000E+00          7.5108039479E+00          1.0560918510E+00          3.0087370990E-01          
2021-03-11                17:05:51.160              69.71239769               1673.097544               70.71239769               1615482351.160            2                         963                       4.9998371124E+01          7.9997367859E+01          4.4999839783E+01          3.7250000000E+01          4.4824943542E+01          0.0000000000E+00          3.1213671875E+04          0.0000000000E+00          3.9712612000E+02          -2.4602378177E+01         -9.8471030281E+01         5.0572826487E-01          0.0000000000E+00          7.5643077749E+00          2.1353160527E+00          2.2539262754E-01          
2021-03-11                17:05:52.016              69.71240759               1673.097782               70.71240759               1615482352.016            2                         963                       4.9999542287E+01          7.9997367859E+01          4.4999839783E+01          3.7250000000E+01          4.4824943542E+01          0.0000000000E+00          3.1214647604E+04          0.0000000000E+00          3.9787676472E+02          -2.5827264278E+01         -1.0793292694E+02         -1.1011003889E+00         0.0000000000E+00          8.0830448285E+00          2.4440668243E+00          2.6833398427E-01          
2021-03-11                17:05:52.878              69.71241757               1673.098022               70.71241757               1615482352.878            2                         963                       4.9999120585E+01          7.9997367859E+01          4.4999839783E+01          3.7250000000E+01          4.4824943542E+01          0.0000000000E+00          3.1214492760E+04          0.0000000000E+00          3.9813060949E+02          -2.7536296970E+01         -6.9667978268E+01         3.5602997218E-01          0.0000000000E+00          7.4108414327E+00          3.4245986514E+00          1.9587653307E-01          
2021-03-11                17:05:53.730              69.71242744               1673.098259               70.71242744               1615482353.731            2                         963                       4.9997279409E+01          7.9997367859E+01          4.4999839783E+01          3.7250000000E+01          4.4824943542E+01          0.0000000000E+00          3.1212972370E+04          0.0000000000E+00          3.9953704274E+02          -3.0864591776E+01         -1.2746610019E+02         4.8846388981E-01          0.0000000000E+00          7.5233096001E+00          1.5308163772E+00          2.2123439244E-01          
