DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2021-03-11                16:05:28.559              69.67046944               1672.091267               70.67046944               1615478728.560            2                         963                       4.9999970118E+01          8.0004661560E+01          4.5000358582E+01          3.7602083333E+01          4.4825431824E+01          0.0000000000E+00          3.1153380534E+04          0.0000000000E+00          1.7704247672E+03          -2.5907821555E+01         -9.3356503705E+01         6.9327872738E-01          0.0000000000E+00          1.4812278163E+01          3.2312525799E+00          2.8626566934E-01          
2021-03-11                16:05:29.423              69.67047943               1672.091506               70.67047943               1615478729.423            2                         963                       5.0000591049E+01          8.0004938049E+01          4.5000354919E+01          3.7566250000E+01          4.4825426331E+01          0.0000000000E+00          3.1152968516E+04          0.0000000000E+00          1.7544802564E+03          -2.4771134662E+01         -1.0740447399E+02         4.6776550471E-01          0.0000000000E+00          1.4360988097E+01          4.8886536965E+00          3.4487379341E-01          
2021-03-11                16:05:30.276              69.67048931               1672.091743               70.67048931               1615478730.276            2                         963                       4.9997539520E+01          8.0009269714E+01          4.5000297546E+01          3.7625000000E+01          4.4825340271E+01          0.0000000000E+00          3.1149660156E+04          0.0000000000E+00          1.7417601575E+03          -2.4791333611E+01         -9.8892417070E+01         -1.3661298187E+00         0.0000000000E+00          1.5310781393E+01          3.7413756825E+00          3.1607887573E-01          
2021-03-11                16:05:31.130              69.67049919               1672.091981               70.67049919               1615478731.130            2                         963                       5.0000192490E+01          8.0009269714E+01          4.5000297546E+01          3.7625000000E+01          4.4825340271E+01          0.0000000000E+00          3.1151508125E+04          0.0000000000E+00          1.7264260414E+03          -2.4845125559E+01         -9.6304410309E+01         2.3958444317E-01          0.0000000000E+00          1.4957116391E+01          4.4680846462E+00          3.6102566423E-01          
2021-03-11                16:05:31.983              69.67050906               1672.092218               70.67050906               1615478731.983            2                         963                       5.0001335144E+01          8.0009269714E+01          4.5000297546E+01          3.7625000000E+01          4.4825340271E+01          0.0000000000E+00          3.1153261719E+04          0.0000000000E+00          1.7136030849E+03          -2.6425270200E+01         -9.3171985046E+01         8.4966163862E-01          0.0000000000E+00          1.5006620922E+01          2.6004633015E+00          2.2902829001E-01          
2021-03-11                16:05:32.835              69.67051894               1672.092454               70.67051894               1615478732.836            2                         963                       5.0000387039E+01          8.0009269714E+01          4.5000297546E+01          3.7571250000E+01          4.4825340271E+01          0.0000000000E+00          3.1152430273E+04          0.0000000000E+00          1.6993044804E+03          -2.5043937104E+01         -1.0261396865E+02         1.0917109210E+00          0.0000000000E+00          1.4179561486E+01          5.0275027853E+00          2.6429851887E-01          
2021-03-11                16:05:33.690              69.67052882               1672.092692               70.67052882               1615478733.690            2                         963                       5.0000429535E+01          8.0009269714E+01          4.5000297546E+01          3.7562500000E+01          4.4825340271E+01          0.0000000000E+00          3.1152419219E+04          0.0000000000E+00          1.6868428324E+03          -2.3866660743E+01         -1.0400456259E+02         -7.6491581218E-01         0.0000000000E+00          1.4670912089E+01          5.2342464735E+00          2.6258045951E-01          
2021-03-11                16:05:34.542              69.67053869               1672.092929               70.67053869               1615478734.543            2                         963                       4.9996685410E+01          8.0010876160E+01          4.5000240173E+01          3.7562500000E+01          4.4825397644E+01          0.0000000000E+00          3.1148088945E+04          0.0000000000E+00          1.6759109485E+03          -2.4366380722E+01         -1.0551373165E+02         -5.0481969074E-01         0.0000000000E+00          1.4750037927E+01          5.0076195268E+00          2.3438709926E-01          
2021-03-11                16:05:35.397              69.67054858               1672.093166               70.67054858               1615478735.397            2                         963                       4.9998331197E+01          8.0010978699E+01          4.5000236511E+01          3.7603333333E+01          4.4825401306E+01          0.0000000000E+00          3.1148870859E+04          0.0000000000E+00          1.6633646469E+03          -2.5219478362E+01         -1.0310267553E+02         4.4993437698E-01          0.0000000000E+00          1.4004224666E+01          3.5412197849E+00          2.3669426522E-01          
2021-03-11                16:05:36.255              69.67055851               1672.093404               70.67055851               1615478736.255            2                         963                       5.0000391541E+01          8.0010978699E+01          4.5000236511E+01          3.7625000000E+01          4.4825401306E+01          0.0000000000E+00          3.1150185130E+04          0.0000000000E+00          1.6511009259E+03          -2.4220150828E+01         -1.0741122828E+02         -1.5838014370E-01         0.0000000000E+00          1.4431428698E+01          2.9594608203E+00          2.9329177001E-01          
2021-03-11                16:05:37.108              69.67056839               1672.093641               70.67056839               1615478737.109            2                         963                       5.0000731659E+01          8.0010978699E+01          4.5000236511E+01          3.7608750000E+01          4.4825401306E+01          0.0000000000E+00          3.1150867852E+04          0.0000000000E+00          1.6389840641E+03          -2.5205817871E+01         -9.0682917507E+01         9.6870736577E-01          0.0000000000E+00          1.4278066916E+01          3.2038567313E+00          3.9849153492E-01          
2021-03-11                16:05:37.963              69.67057828               1672.093879               70.67057828               1615478737.963            2                         963                       4.9998311691E+01          8.0010978699E+01          4.5000236511E+01          3.7562500000E+01          4.4825401306E+01          0.0000000000E+00          3.1149601719E+04          0.0000000000E+00          1.6278444475E+03          -2.3473510030E+01         -9.9025678554E+01         -1.0511936355E-01         0.0000000000E+00          1.4169451263E+01          4.0946889740E+00          2.8134468284E-01          
2021-03-11                16:05:38.815              69.67058815               1672.094116               70.67058815               1615478738.816            2                         963                       5.0002311198E+01          8.0011100362E+01          4.5000210063E+01          3.7562500000E+01          4.4825401306E+01          0.0000000000E+00          3.1152744349E+04          0.0000000000E+00          1.6186740273E+03          -2.5652342950E+01         -9.9890681219E+01         1.0216140205E+00          0.0000000000E+00          1.3720828401E+01          3.4767093556E+00          2.7186729362E-01          
2021-03-11                16:05:39.674              69.67059809               1672.094354               70.67059809               1615478739.675            2                         963                       4.9999679565E+01          8.0011680603E+01          4.5000083923E+01          3.7562500000E+01          4.4825401306E+01          0.0000000000E+00          3.1152544922E+04          0.0000000000E+00          1.6074314131E+03          -2.4240151331E+01         -1.0428321022E+02         -3.8428680677E-01         0.0000000000E+00          1.4246395758E+01          3.8499133409E+00          2.5947817971E-01          
2021-03-11                16:05:40.529              69.67060797               1672.094591               70.67060797               1615478740.529            2                         963                       5.0000424576E+01          8.0011680603E+01          4.5000083923E+01          3.7562500000E+01          4.4825401306E+01          0.0000000000E+00          3.1153687500E+04          0.0000000000E+00          1.5962375013E+03          -2.5806366530E+01         -9.9828189125E+01         -1.5894369140E-01         0.0000000000E+00          1.4203784309E+01          2.5498758194E+00          2.7765790006E-01          
2021-03-11                16:05:41.381              69.67061785               1672.094828               70.67061785               1615478741.382            2                         963                       5.0000337067E+01          8.0011680603E+01          4.5000083923E+01          3.7562500000E+01          4.4825401306E+01          0.0000000000E+00          3.1153643711E+04          0.0000000000E+00          1.5848979893E+03          -2.4534433260E+01         -1.0659899594E+02         4.7360976964E-01          0.0000000000E+00          1.3583777168E+01          4.3974171334E+00          2.8550687123E-01          
2021-03-11                16:05:42.234              69.67062772               1672.095065               70.67062772               1615478742.235            2                         963                       5.0004019699E+01          8.0011680603E+01          4.5000083923E+01          3.7562500000E+01          4.4825401306E+01          0.0000000000E+00          3.1156263125E+04          0.0000000000E+00          1.5763286216E+03          -2.3670100047E+01         -1.0074013814E+02         2.6105887988E-01          0.0000000000E+00          1.3661689080E+01          5.3138162487E+00          3.1298767847E-01          
2021-03-11                16:05:43.088              69.67063760               1672.095302               70.67063760               1615478743.089            2                         963                       5.0003938700E+01          8.0011680603E+01          4.5000083923E+01          3.7562500000E+01          4.4825401306E+01          0.0000000000E+00          3.1157043516E+04          0.0000000000E+00          1.5644628432E+03          -2.2930579973E+01         -9.9760646833E+01         -1.9635882387E-01         0.0000000000E+00          1.3859689530E+01          4.8665115451E+00          2.7805180876E-01          
2021-03-11                16:05:43.941              69.67064748               1672.095539               70.67064748               1615478743.942            2                         963                       5.0001129150E+01          8.0011680603E+01          4.5000083923E+01          3.7562500000E+01          4.4825401306E+01          0.0000000000E+00          3.1155839844E+04          0.0000000000E+00          1.5564227396E+03          -2.4552889097E+01         -9.3299805802E+01         3.0486958959E-01          0.0000000000E+00          1.3439049004E+01          4.3722044485E+00          3.2413781424E-01          
2021-03-11                16:05:44.796              69.67065736               1672.095777               70.67065736               1615478744.796            2                         963                       5.0000671794E+01          8.0010547791E+01          4.5000131124E+01          3.7562500000E+01          4.4825330505E+01          0.0000000000E+00          3.1155686302E+04          0.0000000000E+00          1.5493423183E+03          -2.6002181968E+01         -9.2996601132E+01         -4.0551988650E-01         0.0000000000E+00          1.3777545188E+01          2.8596906321E+00          1.8485935007E-01          
2021-03-11                16:05:45.648              69.67066723               1672.096014               70.67066723               1615478745.649            2                         963                       5.0002723389E+01          8.0010215759E+01          4.5000144958E+01          3.7562500000E+01          4.4825309753E+01          0.0000000000E+00          3.1157318424E+04          0.0000000000E+00          1.5388435529E+03          -2.3615529407E+01         -1.0168758329E+02         -7.3769161673E-01         0.0000000000E+00          1.3851089763E+01          3.9193806988E+00          3.0560001007E-01          
2021-03-11                16:05:46.505              69.67067714               1672.096251               70.67067714               1615478746.505            2                         963                       5.0000453873E+01          8.0010215759E+01          4.5000144958E+01          3.7562500000E+01          4.4825309753E+01          0.0000000000E+00          3.1156632161E+04          0.0000000000E+00          1.5303151280E+03          -2.5296637929E+01         -9.6756676656E+01         5.2670703107E-01          0.0000000000E+00          1.3489182533E+01          4.5310446242E+00          2.9631206472E-01          
2021-03-11                16:05:47.361              69.67068706               1672.096489               70.67068706               1615478747.362            2                         963                       5.0000335999E+01          8.0010215759E+01          4.5000144958E+01          3.7562500000E+01          4.4825309753E+01          0.0000000000E+00          3.1156318398E+04          0.0000000000E+00          1.5208997082E+03          -2.5765511663E+01         -1.0681996148E+02         8.0936937037E-01          0.0000000000E+00          1.3215087693E+01          3.0695641356E+00          2.8461876755E-01          
