DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2021-03-11                19:05:21.772              69.79539088               1675.089381               70.79539088               1615489521.772            2                         963                       4.9998924433E+01          8.0004081726E+01          4.4999931335E+01          3.6999166667E+01          4.4824790955E+01          0.0000000000E+00          3.1215053151E+04          0.0000000000E+00          2.9879708589E+02          -2.8069440218E+01         -1.0642157771E+02         1.2354217293E-01          0.0000000000E+00          7.2198816492E+00          9.1649086646E-01          2.6244462474E-01          
2021-03-11                19:05:22.625              69.79540076               1675.089618               70.79540076               1615489522.626            2                         963                       5.0002256266E+01          8.0004081726E+01          4.4999931335E+01          3.6995833333E+01          4.4824790955E+01          0.0000000000E+00          3.1217066693E+04          0.0000000000E+00          2.9907887376E+02          -3.5829323992E+01         -8.3920318536E+01         1.0372102123E+00          0.0000000000E+00          6.5571915833E+00          1.7529085631E+00          1.8293830310E-01          
2021-03-11                19:05:23.479              69.79541064               1675.089855               70.79541064               1615489523.479            2                         963                       5.0000605647E+01          8.0004081726E+01          4.4999931335E+01          3.6964583333E+01          4.4824790955E+01          0.0000000000E+00          3.1215931641E+04          0.0000000000E+00          2.9939395690E+02          -3.0952374607E+01         -1.2246150610E+02         3.5780592062E-01          0.0000000000E+00          6.9673693039E+00          1.7200224777E+00          2.4599169241E-01          
2021-03-11                19:05:24.332              69.79542051               1675.090092               70.79542051               1615489524.332            2                         963                       5.0000208333E+01          8.0003844503E+01          4.4999931335E+01          3.7000000000E+01          4.4824799906E+01          0.0000000000E+00          3.1215448984E+04          0.0000000000E+00          2.9875672589E+02          -3.5686871029E+01         -6.7663296913E+01         1.0914802723E+00          0.0000000000E+00          6.8107676282E+00          1.0900539077E+00          2.8669739545E-01          
2021-03-11                19:05:25.186              69.79543039               1675.090329               70.79543039               1615489525.186            2                         963                       4.9996820679E+01          8.0002464294E+01          4.4999931335E+01          3.7000000000E+01          4.4824851990E+01          0.0000000000E+00          3.1213456797E+04          0.0000000000E+00          2.9867407582E+02          -2.2602787530E+01         -3.5605526737E+01         -5.3714974102E-01         0.0000000000E+00          7.2064625607E+00          3.2269763219E-01          2.1535120849E-01          
2021-03-11                19:05:26.039              69.79544027               1675.090566               70.79544027               1615489526.039            2                         963                       4.9996111298E+01          8.0002464294E+01          4.4999931335E+01          3.7000000000E+01          4.4824851990E+01          0.0000000000E+00          3.1212747188E+04          0.0000000000E+00          2.9868864353E+02          -2.3630055959E+01         -5.1875536747E+01         -3.8761923068E-01         0.0000000000E+00          6.8728148602E+00          1.0301724776E+00          1.5961370618E-01          
2021-03-11                19:05:26.892              69.79545015               1675.090804               70.79545015               1615489526.893            2                         963                       5.0000978851E+01          8.0002464294E+01          4.4999931335E+01          3.7000000000E+01          4.4824851990E+01          0.0000000000E+00          3.1214571016E+04          0.0000000000E+00          2.9925892238E+02          -3.4276432930E+01         -8.2943021202E+01         3.0123579474E-01          0.0000000000E+00          6.9059282274E+00          2.4360765879E-01          1.7371088317E-01          
2021-03-11                19:05:27.746              69.79546002               1675.091041               70.79546002               1615489527.746            2                         963                       5.0001216990E+01          8.0002464294E+01          4.4999931335E+01          3.7000000000E+01          4.4824851990E+01          0.0000000000E+00          3.1214588880E+04          0.0000000000E+00          2.9837693142E+02          -2.5122720483E+01         -1.1350275993E+02         -7.7227403378E-01         0.0000000000E+00          6.7729654499E+00          6.6721292276E-01          2.2828770300E-01          
2021-03-11                19:05:28.599              69.79546991               1675.091278               70.79546991               1615489528.600            2                         963                       5.0002676646E+01          8.0002464294E+01          4.4999931335E+01          3.7000000000E+01          4.4824851990E+01          0.0000000000E+00          3.1215913776E+04          0.0000000000E+00          2.9791380867E+02          -2.6211771755E+01         -2.7065310800E+01         4.9779022512E-01          0.0000000000E+00          6.6980963946E+00          1.7261644980E+00          2.5684961204E-01          
2021-03-11                19:05:29.453              69.79547978               1675.091515               70.79547978               1615489529.453            2                         963                       5.0000646667E+01          8.0002429504E+01          4.4999919739E+01          3.6976250000E+01          4.4824805603E+01          0.0000000000E+00          3.1215383789E+04          0.0000000000E+00          2.9984799935E+02          -3.0599679698E+01         -1.0714566526E+02         -2.7142544547E-01         0.0000000000E+00          7.0437507377E+00          8.9919346820E-01          2.6999004019E-01          
2021-03-11                19:05:30.305              69.79548965               1675.091752               70.79548965               1615489530.306            2                         963                       5.0001942825E+01          8.0002372742E+01          4.4999900818E+01          3.6943750000E+01          4.4824729919E+01          0.0000000000E+00          3.1216817773E+04          0.0000000000E+00          2.9900461066E+02          -3.4497011282E+01         -6.4279595180E+01         9.2151062983E-01          0.0000000000E+00          7.0100251954E+00          2.1058612615E+00          2.3787339161E-01          
2021-03-11                19:05:31.160              69.79549954               1675.091989               70.79549954               1615489531.160            2                         963                       4.9994365692E+01          8.0002372742E+01          4.4999900818E+01          3.7000000000E+01          4.4824729919E+01          0.0000000000E+00          3.1212013672E+04          0.0000000000E+00          3.0110762989E+02          -3.7437805717E+01         -7.9977724156E+01         5.2156364509E-01          0.0000000000E+00          6.8568012922E+00          1.8331695079E+00          2.2972033045E-01          
2021-03-11                19:05:32.013              69.79550941               1675.092226               70.79550941               1615489532.013            2                         963                       5.0000819550E+01          8.0002372742E+01          4.4999900818E+01          3.7000000000E+01          4.4824729919E+01          0.0000000000E+00          3.1215034531E+04          0.0000000000E+00          2.9978368520E+02          -3.3668975219E+01         -1.0963793420E+02         1.5915250527E-02          0.0000000000E+00          7.0088218947E+00          1.0397999085E+00          1.6668373732E-01          
2021-03-11                19:05:32.867              69.79551929               1675.092463               70.79551929               1615489532.867            2                         963                       5.0001480357E+01          8.0002372742E+01          4.4999900818E+01          3.7000000000E+01          4.4824729919E+01          0.0000000000E+00          3.1215411979E+04          0.0000000000E+00          2.9847730631E+02          -2.8369148725E+01         -7.4506002343E+01         -3.3926027414E-01         0.0000000000E+00          7.1238924571E+00          8.5004367942E-01          2.1393958365E-01          
2021-03-11                19:05:33.720              69.79552917               1675.092700               70.79552917               1615489533.720            2                         963                       4.9999920451E+01          8.0002372742E+01          4.4999900818E+01          3.7000000000E+01          4.4824729919E+01          0.0000000000E+00          3.1214707188E+04          0.0000000000E+00          3.0013939817E+02          -4.1002614128E+01         -3.6739539596E+01         1.1601345028E+00          0.0000000000E+00          6.9318378124E+00          7.4560053133E-01          1.5233457922E-01          
2021-03-11                19:05:34.573              69.79553905               1675.092937               70.79553905               1615489534.574            2                         963                       4.9998763275E+01          8.0002832947E+01          4.4999918518E+01          3.6963750000E+01          4.4824800720E+01          0.0000000000E+00          3.1214399570E+04          0.0000000000E+00          2.9919985098E+02          -2.7767145407E+01         -1.0202441674E+02         -1.0343274524E+00         0.0000000000E+00          7.1285390762E+00          1.9038569569E+00          2.6861931112E-01          
